CTPO [X],CTPO:Time_0.0_s [Y],CTPO:Time_43.779_s [Y],CTPO:Time_87.107_s [Y],CTPO:Time_130.365_s [Y],CTPO:Time_173.677_s [Y],CTPO:Time_216.921_s [Y],CTPO:Time_260.225_s [Y],CTPO:Time_303.51_s [Y],CTPO:Time_346.822_s [Y],CTPO:Time_390.109_s [Y],CTPO:Time_433.35_s [Y],CTPO:Time_476.702_s [Y],CTPO:Time_519.931_s [Y],CTPO:Time_563.196_s [Y],CTPO:Time_606.495_s [Y],CTPO:Time_649.797_s [Y],CTPO:Time_693.138_s [Y],CTPO:Time_736.398_s [Y],CTPO:Time_779.627_s [Y],CTPO:Time_822.925_s [Y],CTPO:Time_866.2_s [Y],CTPO:Time_909.473_s [Y],CTPO:Time_952.771_s [Y],CTPO:Time_996.055_s [Y],CTPO:Time_1039.351_s [Y],CTPO:Time_1082.625_s [Y],CTPO:Time_1125.894_s [Y],CTPO:Time_1169.196_s [Y],CTPO:Time_1212.424_s [Y],CTPO:Time_1255.755_s [Y],CTPO:Time_1299.04_s [Y],CTPO:Time_1342.296_s [Y],CTPO:Time_1385.595_s [Y],CTPO:Time_1428.84_s [Y],CTPO:Time_1472.183_s [Y],CTPO:Time_1515.397_s [Y],CTPO:Time_1558.691_s [Y],CTPO:Time_1601.983_s [Y],CTPO:Time_1645.315_s [Y],CTPO:Time_1688.569_s [Y],CTPO [Z],CTPO [Z],cw [X],cw [Y],cw1 [X],cw1 [Y],pulse [X],pulse [Re Y],pulse [Im Y]
3482.039100684262,0.025840863055505512,0.009834037803756817,0.024790040982096095,0.02364975133552699,0.00901162846499881,0.018251136976743694,0.01263984097298433,0.023708537365065206,0.015147967582885623,0.014282372131867551,0.011889245322328382,0.028372343151086044,0.018475372990310934,-0.00587861575113026,0.0063181104673781276,0.022927676083266468,0.0028857335493177377,0.01512733192528838,0.026915361746596922,0.026193190514533633,0.022823864328581616,-0.0004462468953733002,0.025910165272101437,-0.002033586468332264,0.009636744920492948,-0.009162012819318383,-0.012232357120626397,0.02401238062671994,0.03731274020545304,0.00940686529452229,0.016408012829044367,0.009477896747231674,0.03394690288533203,0.024339660556549767,0.006831484037151144,0.008154450442684478,0.03995903134111685,0.0028595806527241326,0.018775679396233248,0.015394909218463364,433.35,433.35,160.98901098901098,-0.18702987812868554,95.7817782120176,-0.11058511335342677,80.0,470252.0,-27800.0
3482.043010752688,0.015311443582304102,0.018253642049596144,0.021913615873984448,0.005111879496973733,0.010903582337361538,0.005770793640352663,0.004682168321955641,0.0262933886296439,0.01473517764709739,0.007225629896249673,0.02205174040816248,0.01846702274746922,0.008347277065792531,-0.011895192870773815,-0.009510417903739677,0.027619066464605737,0.006830170713516401,0.015009391943634605,0.03610485198378732,0.02699747566720038,0.024633915435906994,0.0007118582022547924,0.018673236953401402,-0.0003807886698785955,-0.0024504651437188153,0.0026631083967738668,-0.014114482661184643,0.02842857771753373,0.028801404862771874,0.0026466110683396075,0.019199259061517177,0.011744965283465464,0.02018560030375689,0.024269224178617644,0.014250236494234092,-0.0011185806148440191,0.035467483706468704,0.013053198789272413,0.024535081833659534,0.010403754717087398,476.702,476.702,162.0879120879121,-0.19283842222513423,96.96995603321935,-0.0968336391036561,88.0,478068.0,-33040.0
3482.0469208211143,0.015506372163092988,0.021678815683458023,0.01678814083794724,-0.004367546528448889,0.016186310682270465,-0.006168991446791873,0.0173099366354139,0.028334405534374597,0.007549029042720515,0.0007389309052917477,0.030222360248288272,0.014851834698720697,0.005891832169972848,-0.01108926966280631,-0.0071008385563409125,0.02640526748675225,0.013805010184096923,0.009328616160644163,0.026898981193589452,0.02982639717159038,0.02241107439279338,0.010474667794706634,0.005819417008440069,0.007183750708970831,-0.01558111643450639,0.012769909602382569,-0.00462031413805531,0.021597887113418937,0.02122048493091498,0.0076000902977983965,0.035794397313384546,0.012760559569928569,0.015477829369410142,0.02403989643651307,0.015203584679268816,-0.004956544184494124,0.03234862641384651,0.019227029217787676,0.015850112629099185,0.022004462356977318,519.931,519.931,163.1868131868132,-0.1815686017559952,98.15813385442111,-0.10620986764513166,96.0,486552.0,-31116.0
3482.0508308895405,0.0087280993286021,0.0189530916630151,0.010964854243791816,-0.00028878882958897185,0.01494466476430427,-0.0007928939497403796,0.02492034156268424,0.02987745362767823,0.008562985273882872,-0.010399845139787528,0.027755448965363368,0.023720266096964693,0.013245062415025918,-0.001907969702119644,0.009106080589249438,0.014806197902163079,0.012820538948348002,0.0045782557884780075,0.02006992864477541,0.02571324031141477,0.027670869963491846,0.018252154362653157,0.001716088480068948,0.011062665661139616,-0.0028075611992816477,0.023340280458102654,-0.0050396562950465245,0.014686931799567544,0.028367320208073935,0.026085544366727758,0.04566368050038494,0.005700541223709202,0.021746667005368734,0.02583029088022949,0.004941168220089153,0.000743888262105264,0.03699087513616338,0.012786195775250662,0.013373373014369801,0.02176694433836901,563.196,563.196,164.28571428571428,-0.18208950334163274,99.34631167562287,-0.08319355261433622,104.0,499068.0,-35288.0
3482.0547409579667,0.012657793995094035,0.004777361090350976,0.01737620269091539,0.0037588458185567474,0.012915114246678799,0.011657964391237209,0.02115281437096624,0.03387103245089929,0.01934630331870006,-0.010640639268997333,0.01899349116166792,0.017970691991342897,0.019974193590494405,0.010667380841714707,0.023468549466198727,-0.0014154637411339873,0.014604381170861434,0.0011416157675109,0.005666508385307457,0.009491578668117706,0.018743468574420954,0.010169989508767699,-0.00774695699234619,0.00958186366926437,0.010295243151393218,0.019616980759504823,-0.010821991506683268,0.004527712824334944,0.030025032172429845,0.03550927651192498,0.054017762534194394,0.007943038930431781,0.030672430339138874,0.028277545499545437,-0.006941284931529226,0.007323956405205776,0.037154680666238074,0.016714252386441857,0.004221558049096578,0.005951520409657185,606.495,606.495,165.3846153846154,-0.17228410431136149,100.53448949682462,-0.09355589044686144,112.0,507972.0,-36236.0
3482.058651026393,0.01637126536188738,-0.0021106614492899605,0.01584953515061923,0.01419653419491633,0.013660429408518663,0.012634245350482395,0.03425725677694186,0.03848052006720122,0.014894069011269844,0.0001770779371355446,0.012975275986723617,-0.00130266667724575,0.026359333152806017,0.027151131333131295,0.029630913507608755,-0.008005360216038976,0.01305805696695631,-0.008283754432987067,-0.006019378130221301,0.0020793784322377436,0.008358197967685272,-0.0014241659099192357,-0.015434350518751645,0.011126549817868746,0.012804743872137548,0.009344735968520685,3.0124860765292673e-05,0.010169175280107447,0.01566747746138281,0.03720793985879957,0.05196527924235847,0.013197920335228009,0.021961252249766586,0.025545269257899524,-0.007789797577316146,0.013697629580412164,0.03089894747268545,0.023751337958450768,0.0036662573021433616,0.0019169902039174393,649.797,649.797,166.4835164835165,-0.16028698728869079,101.72266731802638,-0.08304940374787048,120.0,521848.0,-35764.0
3482.062561094819,0.018404091990114346,-0.007635821978709436,0.012391600410742415,0.02167425664282617,0.008841270713721126,0.008935516481395775,0.027100593167978432,0.029060064032605495,0.008952842435460646,0.01288674901563115,0.011176691266503457,-0.002300242355400644,0.02865752473975399,0.03573781721964681,0.022718320138456618,-0.00287988518000177,0.009021888705915816,-0.010178984415951282,-0.0003386023472308733,0.01176192331495298,0.01584083458149736,-0.00135536758728786,-0.011034533980945324,0.012016013846174348,0.011844843465899833,0.004525577273723149,0.01464649230933035,0.0148982409333639,0.017197421112280457,0.036305371388087995,0.04080193236776799,0.014983400613042189,0.010106646038260886,0.012386771026999251,-0.0022892078774078887,0.024120575459065017,0.012192355938155259,0.024270601488787548,0.013555197152752706,0.013684779484483545,693.138,693.138,167.58241758241758,-0.16694404403092641,102.91084513922814,-0.0845744332328659,128.0,532980.0,-34800.0
3482.0664711632453,0.01688233861572043,-0.012243671539710616,0.004971209898358718,0.020707804015385467,0.0013373393809993385,0.004324390809793105,0.015313147223803362,0.01459275961640841,0.009319766822827966,0.01405140633446223,0.01923100918027623,0.0004647949922602125,0.01775462865798228,0.028345273647375824,0.014683658888292818,0.0012152530718656151,0.009536238070350365,-0.0024686581153353787,0.003478066503509531,0.015237876663138018,0.020743534096632984,0.007147777478889568,0.01014552105771277,0.019639523215850666,0.012357554775033633,0.00013231295711982859,0.02672878820763987,0.002691452832197606,0.014227626852026241,0.020930584335277096,0.024691658484921705,0.008581880497723094,0.012748829238365714,0.016922546154767557,0.0070477073368497446,0.02609279404116435,0.0021297822256667277,0.020314697937483653,0.016030298712181357,0.011255543473475814,736.398,736.398,168.6813186813187,-0.17365024243218444,104.0990229604299,-0.10221301271130909,136.0,543956.0,-33300.0
3482.0703812316715,0.01832710339097924,-0.011601553861817807,0.0027500069105458524,0.01653403910908223,-0.0024252736448164046,0.010144401293347025,0.009006634315927594,0.00015821630622626578,0.011324746510942235,0.018683826724974612,0.019827261309748115,0.006594397927655312,0.015218919052425998,0.023467144961751403,0.013296226048560147,0.020988218607182075,0.01930559988400519,0.011815184107178037,0.0007457902618636068,0.020661477763911175,0.026622514571013795,0.01093659938951727,0.02076011940655302,0.015457568033043692,0.016557528566148817,0.007116980759504841,0.029610127481653762,0.008560604974773935,0.01208341246334848,0.014861589446009635,0.017852777604303177,0.017758266292507527,0.013024022528891207,0.019414028267203676,0.011083875597890232,0.031070844100134342,0.004260892171938516,0.01777898833192737,0.011763164653735541,0.0014796294386180066,779.627,779.627,169.7802197802198,-0.17379766740925165,105.28720078163167,-0.10253570960555625,144.0,553380.0,-33352.0
3482.0742913000977,0.009681447513636827,-0.0018829717624861352,0.004343834718172637,0.004825219819343016,-0.0005349578277544242,0.010047756030602956,0.011483373930656985,0.002127158777724108,0.023071241072598635,0.01696550671449106,0.024146813137817826,0.005657430295628058,0.02556160022134225,0.020656242065669628,0.008403354865228998,0.028290669137911992,0.02725016809262791,0.01775804873828798,0.014168015396184144,0.03167412355083295,0.03343191045621888,0.01288260908680465,0.020425956125200644,0.020348801161074095,0.021573253897035988,0.012013128053437473,0.02694501150733847,0.017107977534071533,0.008607459115163444,0.018108215052090097,0.01761034541979263,0.0410415843373247,0.013687434925693723,0.026293860530340874,0.007886391650832181,0.04285173782310642,0.010541196195002331,0.016134380809977436,0.009383070301750219,-0.011526529649312792,822.925,822.925,170.87912087912088,-0.17132092779452227,106.47537860283342,-0.09923175206394963,152.0,560604.0,-31388.0
3482.078201368524,0.0016025587703528581,0.009612900338155974,0.009443100869397897,0.011899980663269104,0.0034700873825718693,-0.0028896047346964743,0.015485143030381792,0.007198577988836673,0.029718469483029766,0.00854754052395247,0.03049755353881376,0.007387216693216837,0.02706369693212721,0.029111883528125396,0.006753833177376812,0.029851735839523833,0.029890713237432,0.023528917562819496,0.0163400767249746,0.03180680603019344,0.041319146729315456,0.010487772237112607,0.013755794940559049,0.039474734852595506,0.02720324996570327,0.010162125563593414,0.011093550362010207,0.02669223909874195,0.007835935068511627,0.00931841030828195,0.023125677617407615,0.03351472023039246,0.01947959846913495,0.022839201901065555,0.003085251564342863,0.04044543458630915,0.008770458414894872,0.015276039832386033,0.009399450854757688,-0.010717330330743804,866.2,866.2,171.97802197802199,-0.1793572270999868,107.66355642403518,-0.08273162101952558,160.0,568440.0,-29012.0
3482.08211143695,0.006901667668269246,0.012718653188372201,0.025497680872018782,0.015241613476792884,-0.0018372117918482556,-0.009821854767457583,0.0032308513254938383,0.012748309347767346,0.014409204642248747,0.007531946237489357,0.028227208891978484,0.0036246036674010863,0.023302721961612212,0.02913973046823809,0.03174891901147456,0.02916211455790937,0.031496007432164005,0.024126807747592134,0.009247297272740294,0.03008520990910839,0.0380135511324081,0.01860761236291525,0.017010610823143243,0.038162652556697194,0.030996986042233207,0.02574822175020067,0.007262139013563083,0.02772749004881403,0.016617549535816047,0.000866044956427679,0.015805208478369494,0.029491656411757945,0.019233890174022907,0.02174825707076809,0.011167416418228328,0.03306271934584263,0.0013091165199925086,0.011492132087660568,0.014533116167298642,-0.007783573287106015,909.473,909.473,173.0769230769231,-0.19496461800550377,108.85173424523694,-0.11058675140872751,168.0,576492.0,-32788.0
3482.0860215053763,0.017141151353238446,-0.0035914634411652138,0.033406211864025065,0.006738468410615449,-0.001411317413654048,-0.011107728178543936,0.0019842912416254115,0.020288277897105574,0.007331167687721166,0.0054614443373452075,0.025067400216837614,0.011343120244520725,0.007110545313728581,0.024413940925583133,0.0389858473301746,0.0357290782586039,0.023394185914669588,0.029165465852689764,0.0037581739599372548,0.0397562884047184,0.029123825015254397,0.023036913896135006,0.021906758117075882,0.024222801947340635,0.030277879765205296,0.035922183223139996,0.020232260884877454,0.022860827750294833,0.02099934746531414,0.009064511736666172,0.007783651670611669,0.03467610143862205,0.024170988850474227,0.025443709829253213,0.01718563159317263,0.032692518847873824,-0.009877163128808443,0.011405315156720983,0.01915407017070579,0.006827879995556805,952.771,952.771,174.17582417582418,-0.20560542523915598,110.03991206643869,-0.09085801336653121,176.0,580776.0,-32240.0
3482.0899315738025,0.009057348444052236,-0.0022908475323721255,0.030197261529861786,0.0016277358722849582,-0.0003138203621535884,-0.0066751505347226806,0.007383321512887361,0.022278515087513114,0.0034031110765299715,0.011787613908829936,0.015492966983971682,0.004838402645254581,-0.0062068442813441455,0.021103431162773544,0.022733062636163336,0.029751814466178268,0.020281880843250374,0.021512471487600004,0.0015631798569363427,0.03577089985800107,0.017541135983672695,0.02244557593256536,0.021929690891286345,0.01985247040494777,0.025860044619090767,0.03715236275400096,0.02511530373640412,0.029424515340387876,0.02024911813757204,0.012925408080526746,0.001652410679915821,0.03488577251711766,0.02622183408700941,0.030238297694539538,0.012649856465404315,0.0435380829941194,-0.0031414797321369617,0.0046172139904256115,0.019268734041758075,0.018292629045484725,996.055,996.055,175.27472527472528,-0.19396540427204814,111.22808988764045,-0.10016052941947316,184.0,586532.0,-30376.0
3482.0938416422287,0.0030931890940325835,0.013187137004385825,0.02397265138702337,-0.00017740106913817456,0.0035634565347144485,0.0047011435289649045,-0.0011968121524251773,0.022068844009017503,-0.0011277498853361,0.026274574988635984,0.016446315169006406,-0.0017056282812295022,0.003895042758362312,0.012069556179154102,0.017001507138849743,0.02160740351086442,0.016663416683900353,0.01335823220048167,0.014412085635995431,0.0315086799654575,0.017411729614913676,0.02396896736226003,0.027235352010405722,0.019709959593782782,0.022613419013010307,0.03599589571167361,0.018738354450596236,0.034219103205674194,0.027379572861723517,0.016561890848184973,0.005098879032687412,0.027879809995822943,0.029586399674743646,0.029347195610933196,-0.0004513098299698033,0.050160740575039324,0.014932822456304912,0.015379237316333089,0.011715661050013886,0.025675344285951238,1039.351,1039.351,176.37362637362637,-0.19605228672519975,112.41626770884221,-0.12169768051369409,192.0,590520.0,-32940.0
3482.097751710655,0.003971186735232949,0.01692354114538962,0.024611492954314678,0.0074395560793351495,0.011947023563937344,0.008819214555042747,0.0048279552437221155,0.016671451793056298,-0.001802628669243841,0.028541643524869768,0.005735071557422085,-0.007610817640422258,0.011109038302851891,0.0017629122268542755,0.017558445941103715,0.0157873930273105,0.01330704137266985,0.017550015715093126,0.02323956565172076,0.030766640914219125,0.024171983841096353,0.028372060010667832,0.03390878930564881,0.011803066657077243,0.0222923601740639,0.02593823616508732,0.016774326145000643,0.026349885540885847,0.03462632951222803,0.029332169972808218,0.01867180525467666,0.02198117285783316,0.03475118803799879,0.026886836549211274,-0.008834876859192714,0.044789557243890075,0.023987992158834067,0.025148599129987917,0.01867739607818843,0.02678922189045916,1082.625,1082.625,177.47252747252747,-0.18724937753898563,113.60444553004398,-0.09493021884418815,200.0,595336.0,-30288.0
3482.101661779081,0.018022425105040308,0.013726057198331571,0.01592979986035583,0.01729901093453106,0.02287612853052102,0.01543695797006043,0.023336342086861937,0.010831784645893409,-0.007673418867120917,0.020996760809629308,0.0026489753708148238,-0.007329072128693788,0.021263343112182254,-0.006224245419587862,0.011127440830371179,0.02052301090176994,0.008348647977308823,0.009256541727411305,0.019075629077222007,0.025130092624348864,0.026599581796803336,0.029618620094536266,0.043648666123890185,0.006841397151114719,0.017294653451484957,0.012604466017007125,0.006649506331083723,0.023358796561721913,0.028382062705780652,0.04162741306021485,0.0320842020571927,0.01928001966690144,0.03391577983461784,0.033522598572537185,-0.012853026511924976,0.03578844336628557,0.019057445703585734,0.026331275057127214,0.027894733255491532,0.024343605326443966,1125.894,1125.894,178.57142857142858,-0.18836980736469655,114.79262335124574,-0.08137367317520636,208.0,598060.0,-22728.0
3482.1055718475072,0.010918179265700774,0.006900280760119023,0.01330235915795772,0.019590650300276048,0.029818206895086602,0.01825768919794668,0.030810788424170277,0.015777073598848463,-0.010566224528240041,0.010827713502592226,0.008272419218279117,0.007523175283178831,0.028197231200244102,-0.009030234149767393,0.005448303102681493,0.03063800238388237,0.010944965628992739,-0.00514687853205665,0.011774816601792842,0.025660822541790876,0.02448976656944126,0.020902527839261734,0.03883605965029564,0.0051443718595408795,0.010062639298687148,0.00947741844788119,-0.0002303259320534717,0.029311489524636337,0.027867713341346106,0.050245221997444564,0.02965660410148572,0.01546990303736403,0.021491130378452208,0.04142457734334048,-0.0010803230654566325,0.015822187305480965,0.019444026754562013,0.023702196299428352,0.026651449282224595,0.019580140511871826,1169.196,1169.196,179.67032967032966,-0.18121478181103387,115.98080117244749,-0.09825055693880222,216.0,600232.0,-25628.0
